product_id;name;color;size;price
527;Racer 5 India Pale Ale, Bear Republic Bre;Darkorange;6;71.68
528;Ruination IPA;SteelBlue;5;55.95
529;Shakespeare Oatmeal;White;4;60.56
530;Two Hearted Ale;PaleVioletRed;7;58.41
531;Maudite;Snow;5;55.16
532;Orval Trappist Ale;GhostWhite;6;53.56
533;Weihenstephaner Hefeweissbier;MediumTurquoise;4;53.48
534;Sierra Nevada Bigfoot Barleywine Style Ale;PaleGreen;4;45.00
535;La Fin Du Monde;Khaki;5;50.90
536;St. Bernardus Abt 12;LightSlateGray;6;33.99
537;Double Bastard Ale;SlateGray;5;33.02
538;Ten FIDY;Brown;8;30.11
539;HopSlam Ale;LightCyan;7;73.78
540;Hop Rod Rye;MediumVioletRed;4;53.02
541;Shakespeare Oatmeal;Aqua;5;21.39
542;Oak Aged Yeti Imperial Stout;HotPink;8;71.03
543;HopSlam Ale;MidnightBlue;7;46.80
544;Sublimely Self-Righteous Ale;Coral;8;58.67
545;Celebrator Doppelbock;Aquamarine;5;63.93
546;Sierra Nevada Celebration Ale;Tan;6;66.88
547;Trappistes Rochefort 10;SaddleBrown;4;75.45
548;Trappistes Rochefort 10;GoldenRod;6;69.05
549;Péché Mortel;SandyBrown;8;70.78
550;Double Bastard Ale;Snow;6;78.60
551;Orval Trappist Ale;MediumBlue;8;27.27
552;Weihenstephaner Hefeweissbier;Crimson;8;54.99
553;Orval Trappist Ale;Tomato;7;72.29
554;Double Bastard Ale;Gray;6;32.24
555;Sublimely Self-Righteous Ale;Lavender;8;28.95
556;Founders Breakfast Stout;DarkSalmon;7;57.65
557;Racer 5 India Pale Ale, Bear Republic Bre;Pink;5;72.84
558;Schneider Aventinus;LimeGreen;4;58.09
559;Samuel Smith’s Oatmeal Stout;Darkorange;7;35.11
560;Edmund Fitzgerald Porter;Moccasin;6;23.64
561;Trois Pistoles;GreenYellow;6;54.28
562;Chocolate St;DarkOliveGreen;8;25.26
563;Founders Breakfast Stout;LavenderBlush;5;78.39
564;La Fin Du Monde;BlanchedAlmond;6;41.51
565;Arrogant Bastard Ale;Linen;8;26.23
566;Two Hearted Ale;Cyan;4;22.82
567;90 Minute IPA;LightGoldenRodYellow;4;27.10
568;Alpha King Pale Ale;Wheat;5;40.55
569;Oak Aged Yeti Imperial Stout;Gray;8;76.31
570;Chocolate St;HoneyDew;6;31.37
571;Hercules Double IPA;Yellow;8;32.91
572;Brooklyn Black;SeaShell;6;43.02
573;Hennepin;Olive;6;63.69
574;Dreadnaught IPA;LightCyan;4;55.51
575;Trois Pistoles;DarkCyan;5;24.54
576;Bourbon County Stout;Teal;7;54.58
577;Dreadnaught IPA;Yellow;8;67.53
578;Brooklyn Black;AntiqueWhite;4;23.24
579;Oak Aged Yeti Imperial Stout;Crimson;7;23.64
580;Trois Pistoles;DarkSeaGreen;7;50.08
581;Sierra Nevada Bigfoot Barleywine Style Ale;OrangeRed;8;32.54
582;Oak Aged Yeti Imperial Stout;RosyBrown;7;44.66
583;Duvel;Azure;4;43.26
584;Double Bastard Ale;LightSalmon;7;38.95
585;Hennepin;DodgerBlue;8;28.53
586;Hop Rod Rye;RosyBrown;6;52.10
587;Bourbon County Stout;SteelBlue;6;56.74
588;Chocolate St;Darkorange;8;48.53
589;Dreadnaught IPA;White;5;20.18
590;Chimay Grande Réserve;Coral;7;65.76
591;Péché Mortel;Yellow;4;32.96
592;Ten FIDY;Bisque;4;57.75
593;Sierra Nevada Celebration Ale;LightGreen;8;79.45
594;Arrogant Bastard Ale;Gray;6;36.02
595;Péché Mortel;Black;8;50.97
596;Sierra Nevada Celebration Ale;BlanchedAlmond;4;43.58
597;Ten FIDY;Turquoise;8;34.72
598;Two Hearted Ale;SaddleBrown;7;62.52
599;St. Bernardus Abt 12;LightSteelBlue;7;68.24
600;Ruination IPA;Maroon;6;42.24
601;Founders Kentucky Breakfast;SkyBlue;5;69.21
602;Hercules Double IPA;Indigo ;7;54.53
603;Dreadnaught IPA;Coral;4;47.34
604;Bell’s Expedition;Tan;8;52.13
605;Trois Pistoles;Teal;7;66.39
606;Chocolate St;PapayaWhip;8;63.84
607;Hop Rod Rye;GreenYellow;5;74.13
608;90 Minute IPA;Silver;4;50.35
609;Founders Kentucky Breakfast;IndianRed ;6;43.96
610;Edmund Fitzgerald Porter;Beige;8;76.89
611;90 Minute IPA;BlanchedAlmond;5;63.76
612;Stone IPA;Tomato;4;52.79
613;Hercules Double IPA;GoldenRod;7;54.32
614;Dreadnaught IPA;OrangeRed;4;79.83
615;90 Minute IPA;SpringGreen;7;70.15
616;Shakespeare Oatmeal;Cornsilk;8;54.61
617;Péché Mortel;FireBrick;5;39.28
618;Bourbon County Stout;LightCyan;7;57.04
619;HopSlam Ale;GreenYellow;5;27.23
620;Hercules Double IPA;GoldenRod;6;72.10
621;Trois Pistoles;SeaGreen;7;46.82
622;Founders Kentucky Breakfast;LightCyan;5;33.08
623;Trois Pistoles;PowderBlue;5;67.23
624;Nugget Nectar;Aquamarine;4;50.58
625;Hennepin;MediumSeaGreen;7;35.65
626;Bell’s Expedition;MistyRose;7;31.92
627;Celebrator Doppelbock;DarkSeaGreen;4;37.59
628;Trappistes Rochefort 8;Bisque;4;43.57
629;Maudite;BlueViolet;6;34.19
630;La Fin Du Monde;FireBrick;8;36.45
631;Old Rasputin Russian Imperial Stout;Ivory;5;71.88
632;Hennepin;Wheat;7;23.97
633;Sublimely Self-Righteous Ale;Orchid;5;55.70
634;Yeti Imperial Stout;DimGray;8;64.63
635;Samuel Smith’s Oatmeal Stout;SkyBlue;5;41.84
636;Shakespeare Oatmeal;DarkSlateBlue;5;59.13
637;Dreadnaught IPA;DarkKhaki;8;33.59
638;Hercules Double IPA;Thistle;7;51.11
639;Double Bastard Ale;DarkGoldenRod;8;76.22
640;Edmund Fitzgerald Porter;LightGreen;4;76.45
641;Arrogant Bastard Ale;GhostWhite;6;27.56
642;St. Bernardus Abt 12;DarkSlateBlue;5;29.28
643;Hop Rod Rye;MediumSlateBlue;5;44.27
644;Founders Breakfast Stout;OrangeRed;5;55.47
645;Samuel Smith’s Oatmeal Stout;FireBrick;8;65.95
646;Bell’s Expedition;MediumTurquoise;8;79.67
647;Arrogant Bastard Ale;DarkSeaGreen;5;20.21
648;Trappistes Rochefort 8;Purple;4;27.10
649;Sierra Nevada Bigfoot Barleywine Style Ale;LightPink;6;31.97
650;Ruination IPA;Khaki;5;66.33
651;Hennepin;SkyBlue;4;66.44
652;Hennepin;Indigo ;8;68.27
653;Ten FIDY;Indigo ;4;55.44
654;Maudite;LemonChiffon;6;74.15
655;Trois Pistoles;DarkOliveGreen;5;48.36
656;Nugget Nectar;GreenYellow;5;20.85
657;Old Rasputin Russian Imperial Stout;LightCoral;6;79.38
658;Old Rasputin Russian Imperial Stout;SkyBlue;6;41.30
659;Nugget Nectar;Aquamarine;7;47.97
660;Stone Imperial Russian Stout;LightSlateGray;7;36.35
661;Arrogant Bastard Ale;Olive;5;77.68
662;Duvel;BlanchedAlmond;8;68.20
663;Pliny The Elder;LightPink;7;56.19
664;Maharaj;HoneyDew;4;77.51
665;Nugget Nectar;LimeGreen;7;45.67
666;Sublimely Self-Righteous Ale;DodgerBlue;6;57.57
667;Maudite;LightGray;6;49.90
668;Dreadnaught IPA;GoldenRod;8;78.70
669;Founders Kentucky Breakfast;SteelBlue;6;68.52
670;Shakespeare Oatmeal;Linen;4;30.40
671;Maharaj;OrangeRed;6;66.54
672;Nugget Nectar;MediumSlateBlue;8;21.08
673;90 Minute IPA;DarkGreen;5;43.14
674;Ten FIDY;YellowGreen;7;41.89
675;Sierra Nevada Bigfoot Barleywine Style Ale;Bisque;6;22.97
676;Trois Pistoles;LemonChiffon;5;24.07
677;Oaked Arrogant Bastard Ale;Brown;8;71.70
678;Alpha King Pale Ale;OldLace;8;46.38
679;Double Bastard Ale;PaleTurquoise;6;59.70
680;La Fin Du Monde;LightGreen;4;46.45
681;Schneider Aventinus;Navy;8;75.15
682;Trappistes Rochefort 10;DarkMagenta;7;53.20
683;Bourbon County Stout;White;5;25.56
684;Ruination IPA;Plum;4;49.40
685;Ten FIDY;Coral;7;55.00
686;Celebrator Doppelbock;DarkGray;5;71.95
687;Samuel Smith’s Oatmeal Stout;AliceBlue;4;56.05
688;Nugget Nectar;DarkOliveGreen;4;26.02
689;Bourbon County Stout;MediumPurple;4;58.24
690;Bourbon County Stout;GhostWhite;7;39.42
691;Maharaj;FloralWhite;4;21.59
692;Stone IPA;LavenderBlush;6;32.79
693;Alpha King Pale Ale;Violet;7;63.07
694;Brooklyn Black;DarkOliveGreen;7;22.24
695;Westmalle Trappist Tripel;DeepPink;4;26.14
696;Ten FIDY;DarkSeaGreen;8;75.61
697;Founders Kentucky Breakfast;DimGray;8;48.39
698;Maudite;Lime;5;77.37
699;Stone IPA;Sienna;5;37.10
700;Racer 5 India Pale Ale, Bear Republic Bre;Darkorange;5;30.47
701;Yeti Imperial Stout;Ivory;7;44.16
702;Stone IPA;Gainsboro;4;36.43
703;Maharaj;LightGray;6;60.53
704;Trois Pistoles;Brown;8;78.63
705;Celebrator Doppelbock;LightCyan;6;67.86
706;Oak Aged Yeti Imperial Stout;ForestGreen;7;32.80
707;Alpha King Pale Ale;MidnightBlue;8;21.97
708;Péché Mortel;OldLace;7;42.61
709;La Fin Du Monde;Gray;7;70.74
710;Hennepin;LightGreen;5;74.32
711;Two Hearted Ale;Magenta;4;73.44
712;Brooklyn Black;CornflowerBlue;7;63.29
713;Sublimely Self-Righteous Ale;PaleGreen;6;56.55
714;Dreadnaught IPA;CornflowerBlue;7;32.76
715;Founders Kentucky Breakfast;GhostWhite;4;68.45
716;Hercules Double IPA;Beige;8;76.92
717;Duvel;Salmon;6;50.21
718;Samuel Smith’s Imperial IPA;Peru;8;33.35
719;Trois Pistoles;DarkSalmon;8;54.44
720;Orval Trappist Ale;Lavender;5;22.04
721;Trappistes Rochefort 8;DarkCyan;8;26.48
722;Storm King Stout;Indigo ;5;69.61
723;Stone Imperial Russian Stout;Chocolate;5;57.90
724;Samuel Smith’s Imperial IPA;NavajoWhite;5;42.83
725;Schneider Aventinus;DarkMagenta;8;40.57
726;Hennepin;LemonChiffon;5;28.82
727;Stone Imperial Russian Stout;MediumSlateBlue;8;40.70
728;Sierra Nevada Celebration Ale;Wheat;7;67.70
729;Hennepin;Cyan;5;40.99
730;Ten FIDY;MediumSlateBlue;4;37.79
731;Edmund Fitzgerald Porter;AliceBlue;5;52.16
732;Sierra Nevada Bigfoot Barleywine Style Ale;MediumTurquoise;7;67.01
733;Yeti Imperial Stout;FireBrick;8;45.21
734;Racer 5 India Pale Ale, Bear Republic Bre;Orchid;8;46.04
735;Trappistes Rochefort 8;SaddleBrown;4;79.21
736;Stone Imperial Russian Stout;Azure;4;28.91
737;Sierra Nevada Celebration Ale;Orchid;4;67.76
738;Bell’s Expedition;Crimson;4;67.14
739;Stone Imperial Russian Stout;HoneyDew;6;44.81
740;Oak Aged Yeti Imperial Stout;Purple;6;38.10
741;Double Bastard Ale;Indigo ;5;43.01
742;La Fin Du Monde;BlueViolet;6;77.73
743;Hennepin;DarkSeaGreen;8;22.43
744;Trois Pistoles;OrangeRed;4;60.83
745;Péché Mortel;GreenYellow;6;56.48
746;Chocolate St;Fuchsia;5;73.19
747;Trappistes Rochefort 10;Purple;4;52.12
748;Founders Breakfast Stout;Brown;8;78.70
749;Schneider Aventinus;SteelBlue;7;76.53
750;Westmalle Trappist Tripel;PaleGreen;7;46.30
751;Hennepin;DarkKhaki;4;70.63
752;Trappistes Rochefort 8;Pink;5;28.92
753;Founders Kentucky Breakfast;DarkViolet;8;37.94
754;Ruination IPA;Gray;8;34.42
755;Sierra Nevada Celebration Ale;SteelBlue;5;40.36
756;HopSlam Ale;Yellow;5;74.71
757;Sierra Nevada Celebration Ale;Red;5;46.86
758;Brooklyn Black;LightSteelBlue;6;54.42
759;Racer 5 India Pale Ale, Bear Republic Bre;Aqua;5;76.42
760;Sierra Nevada Celebration Ale;Indigo ;7;34.73
761;Brooklyn Black;Navy;5;58.04
762;Orval Trappist Ale;DarkViolet;5;59.27
763;Old Rasputin Russian Imperial Stout;Lavender;4;36.28
764;Storm King Stout;BlueViolet;5;48.06
765;Celebrator Doppelbock;DarkTurquoise;8;58.94
766;Ten FIDY;LightBlue;8;24.18
767;Storm King Stout;DarkRed;6;32.73
768;Oaked Arrogant Bastard Ale;PaleTurquoise;6;43.09
769;Founders Breakfast Stout;LightPink;7;66.75
770;Edmund Fitzgerald Porter;DarkMagenta;8;78.06
771;Sublimely Self-Righteous Ale;SlateGray;7;31.48
772;Chocolate St;DarkSlateGray;5;37.51
773;Founders Breakfast Stout;Navy;7;50.89
774;Oak Aged Yeti Imperial Stout;Salmon;6;61.43
775;Hennepin;Indigo ;8;76.00
776;Two Hearted Ale;MediumSpringGreen;6;64.99
777;Racer 5 India Pale Ale, Bear Republic Bre;GhostWhite;7;30.10
778;Ten FIDY;Salmon;5;68.57
779;Alpha King Pale Ale;CornflowerBlue;8;26.33
780;Hercules Double IPA;DarkOrchid;6;52.82
781;Shakespeare Oatmeal;Moccasin;8;64.64
782;Dreadnaught IPA;Fuchsia;7;33.44
783;Double Bastard Ale;Lime;7;71.65
784;Bourbon County Stout;MediumPurple;4;59.03
785;Westmalle Trappist Tripel;LightGreen;7;70.49
786;Samuel Smith’s Oatmeal Stout;PapayaWhip;5;35.82
787;Two Hearted Ale;Olive;5;50.58
788;Stone Imperial Russian Stout;MistyRose;6;20.94
789;Two Hearted Ale;Tan;7;57.84
790;Weihenstephaner Hefeweissbier;Magenta;6;35.14
791;Yeti Imperial Stout;Salmon;7;66.69
792;Ruination IPA;Crimson;7;52.57
793;Westmalle Trappist Tripel;LightYellow;8;52.22
794;Maharaj;DarkSlateGray;4;56.29
795;Maharaj;DarkSalmon;6;44.90
796;Ten FIDY;PeachPuff;5;46.73
797;Old Rasputin Russian Imperial Stout;Pink;8;20.43
798;Oak Aged Yeti Imperial Stout;LightGray;7;62.78
799;Celebrator Doppelbock;LightGreen;8;58.72
800;Hercules Double IPA;DarkTurquoise;5;23.21
801;Arrogant Bastard Ale;MediumAquaMarine;5;22.43
802;Nugget Nectar;GhostWhite;6;46.18
803;Oaked Arrogant Bastard Ale;YellowGreen;4;64.54
804;Celebrator Doppelbock;PeachPuff;5;67.28
805;Samuel Smith’s Imperial IPA;MediumTurquoise;5;51.09
806;Schneider Aventinus;LemonChiffon;8;29.43
807;Westmalle Trappist Tripel;LightCoral;7;51.49
808;Brooklyn Black;MistyRose;4;23.93
809;Dreadnaught IPA;BlanchedAlmond;4;67.45
810;Storm King Stout;Orange;8;60.27
811;Racer 5 India Pale Ale, Bear Republic Bre;DimGrey;4;61.36
812;Hennepin;Wheat;6;70.83
813;Pliny The Elder;Peru;8;38.91
814;Westmalle Trappist Tripel;LightGray;5;44.63
815;Weihenstephaner Hefeweissbier;Moccasin;7;69.61
816;90 Minute IPA;Purple;6;41.28
817;Arrogant Bastard Ale;PaleVioletRed;7;35.32
818;Storm King Stout;CornflowerBlue;8;29.01
819;Chimay Grande Réserve;LightSkyBlue;4;53.12
820;Trappistes Rochefort 10;Lavender;4;45.85
821;Arrogant Bastard Ale;BlanchedAlmond;4;40.02
822;Weihenstephaner Hefeweissbier;PaleVioletRed;8;30.29
823;Ruination IPA;DarkGoldenRod;7;27.13
824;Nugget Nectar;DarkCyan;8;75.08
825;St. Bernardus Abt 12;PaleVioletRed;5;26.66
826;La Fin Du Monde;LightGoldenRodYellow;5;41.73
827;Sublimely Self-Righteous Ale;Cyan;7;72.99
828;Alpha King Pale Ale;AntiqueWhite;8;25.89
829;Hennepin;LightYellow;8;22.16
830;Sierra Nevada Bigfoot Barleywine Style Ale;Indigo ;7;22.27
831;Weihenstephaner Hefeweissbier;Indigo ;4;51.29
832;90 Minute IPA;Orchid;4;75.36
833;Hop Rod Rye;Tomato;7;39.49
834;St. Bernardus Abt 12;MediumSeaGreen;4;40.40
835;Sierra Nevada Celebration Ale;FireBrick;7;22.33
836;Nugget Nectar;DeepSkyBlue;5;34.05
837;Westmalle Trappist Tripel;CornflowerBlue;8;48.68
838;Edmund Fitzgerald Porter;PaleGoldenRod;5;73.28
839;Founders Breakfast Stout;BlueViolet;7;48.78
840;St. Bernardus Abt 12;Peru;6;58.91
841;Stone Imperial Russian Stout;Green;7;20.51
842;La Fin Du Monde;FireBrick;6;77.99
843;Founders Kentucky Breakfast;DeepPink;4;52.23
844;Nugget Nectar;SeaGreen;8;64.47
845;Orval Trappist Ale;DarkCyan;5;35.84
846;Double Bastard Ale;SpringGreen;7;57.29
847;Storm King Stout;DarkKhaki;8;64.13
848;Trappistes Rochefort 10;DodgerBlue;4;52.23
849;Arrogant Bastard Ale;Navy;4;69.79
850;Westmalle Trappist Tripel;MintCream;6;71.05
851;Old Rasputin Russian Imperial Stout;BlueViolet;4;65.22
852;Storm King Stout;MintCream;5;44.03
853;Ruination IPA;Plum;5;29.95
854;Ruination IPA;PapayaWhip;8;76.13
855;HopSlam Ale;PowderBlue;5;67.67
856;Westmalle Trappist Tripel;SandyBrown;5;74.21
857;Ten FIDY;Wheat;7;50.32
858;Brooklyn Black;LightPink;4;74.23
859;La Fin Du Monde;DimGray;5;75.31
860;Old Rasputin Russian Imperial Stout;Maroon;5;57.31
861;La Fin Du Monde;DarkViolet;7;37.13
862;Hop Rod Rye;Khaki;7;69.70
863;Samuel Smith’s Oatmeal Stout;DarkRed;8;42.96
864;Chimay Grande Réserve;FloralWhite;8;55.04
865;Sierra Nevada Celebration Ale;Orchid;6;46.16
866;La Fin Du Monde;BlanchedAlmond;8;70.91
867;HopSlam Ale;LightCyan;4;43.97
868;Sublimely Self-Righteous Ale;Yellow;4;56.26
869;Old Rasputin Russian Imperial Stout;Orchid;5;66.23
870;Oaked Arrogant Bastard Ale;Gainsboro;7;67.82
871;Arrogant Bastard Ale;LightSkyBlue;7;50.54
872;Maharaj;Purple;4;59.98
873;Pliny The Elder;Coral;4;25.58
874;Pliny The Elder;Purple;4;66.94
875;Weihenstephaner Hefeweissbier;GoldenRod;8;58.60
876;Maharaj;Crimson;6;76.21
877;Yeti Imperial Stout;PaleVioletRed;8;40.02
878;Brooklyn Black;DarkKhaki;8;39.71
879;St. Bernardus Abt 12;SteelBlue;8;28.24
880;Weihenstephaner Hefeweissbier;SkyBlue;4;42.39
881;Trappistes Rochefort 10;YellowGreen;5;27.92
882;Chimay Grande Réserve;Yellow;5;28.85
883;Two Hearted Ale;Maroon;6;33.06
884;Péché Mortel;MediumSpringGreen;7;64.72
885;Maharaj;AliceBlue;7;32.70
886;Hennepin;Wheat;7;50.37
887;Yeti Imperial Stout;RosyBrown;8;29.42
888;Orval Trappist Ale;Chartreuse;6;43.52
889;Celebrator Doppelbock;LightSalmon;4;49.80
890;Oaked Arrogant Bastard Ale;GhostWhite;8;49.61
891;Péché Mortel;DarkRed;6;26.59
892;Stone Imperial Russian Stout;DarkKhaki;7;79.04
893;Sublimely Self-Righteous Ale;DarkSalmon;4;39.49
894;Oak Aged Yeti Imperial Stout;Moccasin;6;35.25
895;Celebrator Doppelbock;MediumSlateBlue;8;60.27
896;Edmund Fitzgerald Porter;LightPink;5;29.16
897;Dreadnaught IPA;NavajoWhite;4;75.54
898;Samuel Smith’s Imperial IPA;Tan;5;38.01
899;Péché Mortel;SlateBlue;7;43.37
900;Double Bastard Ale;Peru;5;72.99
901;Hop Rod Rye;AntiqueWhite;5;74.36
902;St. Bernardus Abt 12;Gold;5;26.84
903;Hop Rod Rye;SeaGreen;7;42.63
904;Sierra Nevada Celebration Ale;HotPink;7;46.31
905;Two Hearted Ale;Blue;4;25.00
906;Bell’s Expedition;Fuchsia;7;73.42
907;Samuel Smith’s Oatmeal Stout;DarkViolet;6;65.81
908;Yeti Imperial Stout;DarkOrchid;6;78.45
909;Oaked Arrogant Bastard Ale;MediumSeaGreen;4;25.36
910;Westmalle Trappist Tripel;Indigo ;8;60.77
911;Dreadnaught IPA;SpringGreen;4;49.45
912;Bell’s Expedition;Purple;8;21.80
913;Celebrator Doppelbock;MediumAquaMarine;6;29.32
914;Bourbon County Stout;Wheat;7;75.40
915;Racer 5 India Pale Ale, Bear Republic Bre;Green;6;62.05
916;Racer 5 India Pale Ale, Bear Republic Bre;RosyBrown;8;35.45
917;Sublimely Self-Righteous Ale;DarkSeaGreen;6;33.01
918;90 Minute IPA;DarkViolet;5;24.72
919;Ten FIDY;Gold;6;44.46
920;Trois Pistoles;Coral;7;26.56
921;Péché Mortel;RoyalBlue;6;36.63
922;Péché Mortel;DeepPink;5;72.44
923;Ruination IPA;Gray;7;46.25
924;HopSlam Ale;Plum;5;46.25
925;Hercules Double IPA;Orange;5;22.40
926;Founders Kentucky Breakfast;AliceBlue;6;48.77
927;Nugget Nectar;Gainsboro;4;67.80
928;La Fin Du Monde;Chartreuse;8;45.62
929;90 Minute IPA;DimGrey;7;43.80
930;Trappistes Rochefort 10;Navy;5;58.10
931;Racer 5 India Pale Ale, Bear Republic Bre;LightCoral;4;38.92
932;Chimay Grande Réserve;Tan;4;45.39
933;Westmalle Trappist Tripel;Orchid;8;78.51
934;Yeti Imperial Stout;Thistle;6;51.97
935;Trappistes Rochefort 10;Tomato;7;28.57
936;Oaked Arrogant Bastard Ale;DarkGray;8;54.60
937;Racer 5 India Pale Ale, Bear Republic Bre;SeaShell;8;66.68
938;Hercules Double IPA;Ivory;8;51.95
939;Storm King Stout;SeaGreen;8;47.97
940;Hop Rod Rye;MediumPurple;8;32.46
941;Bourbon County Stout;Moccasin;6;61.70
942;Schneider Aventinus;MediumOrchid;4;64.91
943;Old Rasputin Russian Imperial Stout;Violet;4;79.50
944;Storm King Stout;Lime;7;41.82
945;Dreadnaught IPA;MediumBlue;8;61.15
946;Brooklyn Black;Gray;5;22.43
947;Ruination IPA;Thistle;6;59.77
948;Samuel Smith’s Oatmeal Stout;DeepSkyBlue;7;74.41
949;Celebrator Doppelbock;PowderBlue;4;63.80
950;Edmund Fitzgerald Porter;Magenta;4;47.68
951;Hop Rod Rye;MediumVioletRed;8;75.68
952;Chimay Grande Réserve;PaleTurquoise;8;26.42
953;Sierra Nevada Celebration Ale;Red;8;24.08
954;Duvel;Silver;7;64.78
955;Hop Rod Rye;DarkBlue;7;43.50
956;Chocolate St;Salmon;7;22.89
957;Bell’s Expedition;MidnightBlue;4;79.53
958;Duvel;PaleGreen;4;42.40
959;La Fin Du Monde;LightSkyBlue;5;61.80
960;Celebrator Doppelbock;Teal;8;22.76
961;Nugget Nectar;Sienna;8;44.99
962;Ruination IPA;DimGray;7;73.89
963;Hercules Double IPA;DarkSalmon;4;54.21
964;St. Bernardus Abt 12;GreenYellow;4;48.98
965;Sublimely Self-Righteous Ale;PaleTurquoise;6;49.33
966;Trois Pistoles;Magenta;6;69.03
967;Pliny The Elder;NavajoWhite;7;21.69
968;Stone Imperial Russian Stout;DarkRed;5;58.19
969;Péché Mortel;RosyBrown;6;49.36
970;Celebrator Doppelbock;DarkOliveGreen;5;29.89
971;Celebrator Doppelbock;DarkOliveGreen;8;50.54
972;Stone IPA;Beige;6;60.96
973;Double Bastard Ale;RosyBrown;7;60.02
974;Pliny The Elder;Navy;7;53.79
975;HopSlam Ale;Salmon;6;63.40
976;Trappistes Rochefort 8;PaleVioletRed;4;39.18
977;Bell’s Expedition;DarkSeaGreen;8;34.22
978;Nugget Nectar;Gray;6;38.84
979;Nugget Nectar;PaleGoldenRod;6;44.57
980;Trappistes Rochefort 8;Plum;6;58.13
981;St. Bernardus Abt 12;Aqua;5;55.06
982;Westmalle Trappist Tripel;Khaki;7;36.64
983;HopSlam Ale;Moccasin;6;59.13
984;Alpha King Pale Ale;DarkViolet;6;37.47
985;Dreadnaught IPA;SaddleBrown;7;65.45
986;Hop Rod Rye;DarkGray;5;55.42
987;Maudite;DarkSlateBlue;6;48.78
988;Celebrator Doppelbock;DeepSkyBlue;7;63.01
989;Hop Rod Rye;DeepSkyBlue;4;62.45
990;St. Bernardus Abt 12;Gold;4;62.49
991;Stone Imperial Russian Stout;DarkRed;4;66.82
992;Two Hearted Ale;DarkSlateBlue;5;35.34
993;Schneider Aventinus;Sienna;8;33.62
994;Edmund Fitzgerald Porter;RosyBrown;4;66.10
995;Samuel Smith’s Oatmeal Stout;Gray;5;29.86
996;HopSlam Ale;LightSalmon;4;39.02
997;Maharaj;Linen;6;41.47
998;Founders Breakfast Stout;Violet;5;61.01
999;Samuel Smith’s Oatmeal Stout;Magenta;7;74.98
1000;Edmund Fitzgerald Porter;LightGray;4;71.54
1001;Stone IPA;DarkMagenta;7;33.70
1002;Oak Aged Yeti Imperial Stout;DarkGreen;6;77.74
1003;Brooklyn Black;Khaki;7;65.10
1004;Stone Imperial Russian Stout;AntiqueWhite;4;39.97
1005;Chocolate St;Olive;6;60.35
1006;Samuel Smith’s Imperial IPA;MediumSeaGreen;7;44.16
1007;Sierra Nevada Bigfoot Barleywine Style Ale;Peru;7;26.71
1008;Hercules Double IPA;LightSteelBlue;5;62.09
1009;HopSlam Ale;DarkSalmon;4;41.11
1010;Yeti Imperial Stout;Ivory;4;37.32
1011;Pliny The Elder;SpringGreen;8;29.28
1012;Péché Mortel;Violet;4;64.15
1013;Trois Pistoles;LightGreen;8;68.55
1014;Edmund Fitzgerald Porter;Darkorange;4;63.69
1015;St. Bernardus Abt 12;DarkSlateBlue;4;62.52
1016;Maudite;OliveDrab;6;21.57
1017;Celebrator Doppelbock;Gold;5;60.09
1018;Chimay Grande Réserve;MintCream;4;44.89
1019;Yeti Imperial Stout;Salmon;6;63.82
1020;Double Bastard Ale;Olive;6;48.40
1021;Hop Rod Rye;DarkSeaGreen;4;47.84
1022;Pliny The Elder;Cyan;7;64.33
1023;Maharaj;LightCoral;5;43.17
1024;Hop Rod Rye;LightCyan;4;64.77
1025;Maudite;Aqua;6;46.74
1026;90 Minute IPA;BlueViolet;4;36.26
1027;Hop Rod Rye;MidnightBlue;8;75.74
1028;La Fin Du Monde;Bisque;7;64.32
1029;Stone Imperial Russian Stout;Indigo ;5;67.27
1030;Péché Mortel;BlueViolet;8;76.19
1031;Péché Mortel;Blue;7;31.35
1032;Trappistes Rochefort 8;LightSteelBlue;6;50.86
1033;Péché Mortel;CadetBlue;7;69.96
1034;Two Hearted Ale;LightCoral;7;59.85
1035;Maudite;Crimson;8;63.17
1036;Oak Aged Yeti Imperial Stout;Chocolate;7;70.37
1037;St. Bernardus Abt 12;PaleGreen;6;57.11
1038;Shakespeare Oatmeal;LightSeaGreen;8;73.79
1039;Sierra Nevada Celebration Ale;Purple;8;26.03
1040;Bourbon County Stout;MistyRose;6;34.70
1041;Stone Imperial Russian Stout;DarkMagenta;6;44.11
1042;Celebrator Doppelbock;BlanchedAlmond;4;38.65
1043;Maharaj;MediumSpringGreen;5;73.17
1044;Chimay Grande Réserve;PaleTurquoise;4;38.82
1045;Westmalle Trappist Tripel;OrangeRed;4;33.56
1046;Trappistes Rochefort 8;LightPink;6;36.78
1047;Sierra Nevada Bigfoot Barleywine Style Ale;FireBrick;5;22.33
1048;Nugget Nectar;DarkMagenta;7;67.84
1049;Bourbon County Stout;HoneyDew;8;67.26
1050;Edmund Fitzgerald Porter;Cyan;6;35.83
1051;Bourbon County Stout;FireBrick;6;26.78
1052;Pliny The Elder;LightGoldenRodYellow;7;34.81
1053;Chocolate St;Darkorange;6;23.90
1054;Westmalle Trappist Tripel;Khaki;4;75.98
1055;St. Bernardus Abt 12;DarkSeaGreen;4;57.37
1056;Trappistes Rochefort 10;DarkViolet;7;50.03
1057;Edmund Fitzgerald Porter;OliveDrab;6;62.32
1058;Chocolate St;OldLace;6;77.06
